building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill
356591,high,6689.449454287671,3063.1191675975497,2989.4596580209527,3557.7682851318964,3421.867230976379
538358,medium,3619.1396468083835,1538.7134122370524,1648.6056137169314,1935.1147029186016,1997.0222642153096
323410,low,7811.007468887434,3721.969558851486,3347.147177438234,4207.549605491959,3777.4576997500394
68328,medium,3144.9668181829206,1337.1140924186507,1471.279200995867,1679.010912302161,1771.600709123977
50557,high,5264.862966464485,2342.1137950321954,2355.2701718174667,2802.557709206978,2758.6212151360514
167075,low,495.6574579543367,210.73372482386574,258.6896595511833,262.4001168748426,303.8054839342452
143833,medium,4106.930578683858,1752.7596352713092,1836.8799782122264,2189.3612003815506,2219.933681927394
323556,high,11888.89791977817,5888.877077928382,5474.961599916006,6404.988901329572,5934.176877663245
438486,high,10382.715512883133,5082.44867833755,4765.636626602221,5553.858387502254,5179.980748278814
355137,medium,4983.949833594637,2194.6880880182366,2225.5961322850526,2670.0715959428057,2644.0077045991716
447339,low,5833.780317423918,2616.271952329666,2374.5903275053793,3121.127029933316,2818.389263697753
28895,medium,6127.672897080014,2761.59313567961,2724.2409212393236,3289.2797649782174,3189.4005315655627
252146,low,285.8332769909636,146.73000000000002,180.2217105963107,151.46647324864026,206.38555402966182
54909,high,8453.002266649286,4048.963147033285,3856.594871413022,4519.813735555867,4270.40717185338
29157,high,8960.19092146612,4108.219722902228,3908.724434600976,4809.298235170775,4526.888068028887
16939,high,3641.6675479001497,1548.2913746652275,1657.0303728882188,1935.9554319769768,1996.5242198206367
94398,medium,3509.69567575253,1492.1822135029456,1607.6768518611739,1871.184816948031,1940.2677619669716
166715,medium,2590.999053379524,1101.5891575348383,1264.1118759923406,1397.1419381473938,1525.3145915319776
320972,high,9375.35657453548,4501.258059513174,4254.429777410109,5071.5867567732685,4762.499940962993
192541,medium,2714.0506131544535,1153.9057586887475,1310.129467801371,1446.2180326494342,1566.4929900949294
394608,high,14093.4153640514,7069.327967413761,6513.272368998309,7627.922850961068,7014.541256423859
185571,high,5316.971571093297,2370.0292838315286,2379.824308134846,2836.691608791103,2789.4318167791803
546208,medium,10035.067057960843,4854.446715100395,4565.090382501681,5441.580127135085,5089.568224792298
192777,high,2306.4202380418074,980.5976284058551,1157.687936420495,1230.0039019233222,1376.6108340526428
448444,medium,4580.918723638687,1986.5825871486165,2042.5486758303573,2451.536980653984,2451.492581861801
354182,medium,5027.344078614151,2215.3984931373643,2243.8128591620107,2694.3866623075965,2665.5354957853883
293679,low,3303.058892502402,1407.0114418366431,1310.933338469726,1769.5020319777636,1630.0099012819553
145232,medium,6850.765177315832,3191.208656545591,3102.1240658537613,3644.8391607960507,3498.7572126153736
49670,low,1264.9027385529807,537.7860483231851,546.3643171366582,697.1824548956688,688.871862562356
259704,low,19553.58113127656,9779.634437635506,8675.407075456764,10428.70974733737,9242.150504453435
36937,high,2310.0533009834144,982.1422614461085,1159.0465929687678,1226.0591812587083,1372.4104323657377
127456,low,2922.947097378468,1242.7201879214297,1166.423166006626,1555.5205755244795,1440.5694516558951
282545,high,10381.37619808913,5039.42364816677,4727.79394288616,5533.560316057326,5159.978598849589
226558,high,1777.1025767197484,755.552931518168,959.7390106158844,951.5254703124351,1132.1684831859593
17562,high,9994.315136604746,4874.591550677808,4582.807928330066,5323.431131982045,4974.785016461819
170453,high,17657.66921196879,8977.736288721757,8191.8859697862545,9462.663701161133,8620.13498170038
402415,low,9161.177862739398,4429.236122727223,3969.2511634735097,4933.153565266501,4415.582489660241
202696,high,2776.7770647334214,1180.5745368420614,1333.5872788983577,1510.833852451233,1626.8660553598215
106497,low,6050.244864036048,2741.157610802971,2484.437943693107,3264.7394297798264,2948.141701678557
80154,medium,6792.193357279224,3159.9398968149408,3074.620427579767,3643.844615862572,3501.4473770198083
177117,low,1333.1536942852463,566.8036246623153,571.8881270518535,710.153643000208,697.6144137774445
509697,high,5940.679161186173,2665.009174902483,2639.286664695995,3216.8157381963065,3128.8634399632424
497174,high,8472.609397504117,4059.6568494045505,3866.0009192083307,4555.606117626958,4304.7429262899
471190,high,8075.819026873965,3847.296794173087,3679.211499010623,4342.009671884992,4116.722556433934
137587,high,7932.08806887322,3770.042602345564,3611.259628385957,4274.370049172446,4058.285143646564
181941,low,549.9230822884208,233.80529766574497,278.9833750834007,293.4421259022813,331.3316230897722
347861,medium,5538.621568226222,2491.205741989218,2486.4096048622537,2972.05188319028,2910.305504434494
164642,high,3155.6232309307416,1341.644772862514,1475.2643796711695,1670.8226778767375,1762.7600935393607
403893,medium,3943.88912460428,1680.6555675298348,1773.457500087629,2121.451260030847,2162.438763890237
306852,high,4335.375722484741,1921.87855651776,1985.6331981891549,2360.4293766034193,2376.004602834623
136548,low,2463.928312646043,1084.5632286308999,1027.3067845869057,1374.4378715365458,1288.5276197200794
477639,low,2458.5548607779547,1045.2791846083553,992.7544012851318,1319.7262917642884,1234.6471063221713
107811,low,5532.722025282386,2443.1067922706575,2222.2767422916763,2929.898872743416,2646.893262088926
267864,high,9017.914222541403,4139.3645573698395,3936.1190569460423,4843.374047342407,4557.339819024084
37925,medium,1435.817849355075,610.4523168318035,832.1087611233174,762.9495578493988,965.6169707518316
41575,low,311.50713348483737,146.73000000000002,189.82296270932466,164.9944095761221,218.2595201738224
496943,high,9488.05940298778,4603.895594245327,4344.706922298905,5119.070943113342,4802.586814603008
79285,low,7105.3121627012015,3285.8778139194364,2963.56822992633,3793.0820452998696,3408.811890964729
413810,high,3406.51169676034,1448.3125129946259,1569.0891392374642,1826.1109572942028,1901.766583611594
481973,high,2652.0974418972164,1127.8261691652792,1287.1898933774746,1421.3989390197812,1545.684545085925
159797,medium,2886.3462165679216,1243.5082753930851,1388.9428937316252,1559.3513603974195,1668.4193060055006
496491,high,9090.942610690814,4348.461892359266,4120.032078645616,4974.326947551347,4682.987105784223
48038,medium,1585.2718619523528,673.9941848276624,888.0000782143213,841.6883247283886,1034.7316521584812
241999,medium,2599.9275137329814,1105.3851817387144,1267.4508523107233,1366.5873618958808,1494.2461421598264
511958,low,4959.915286095167,2182.3331668040278,1992.9015485498182,2639.0873633976717,2392.888107828807
460265,medium,5849.587155105235,2656.5214559769697,2631.8194156743125,3125.77400724524,3044.0388033544646
543055,medium,3276.1813573781656,1392.9012659029008,1520.3495022187126,1742.793276300902,1826.9243161984598
138139,medium,11950.038197658876,5922.080616650592,5504.167025582149,6531.883027737844,6056.436054236153
206068,low,4837.228379931339,2208.983654217718,2016.3394501627024,2619.1488583255677,2380.6130683924957
498359,medium,2002.9486009088255,876.8044324124489,1066.3903976576573,1080.0256084305204,1246.0963362644386
22584,medium,3373.1666678421143,1434.1355404997535,1556.6190987729155,1794.6345898433406,1872.5308114306251
536021,low,293.38890700652115,146.73000000000002,183.0472895532287,155.48361490504846,209.9155208703288
307703,medium,2012.9222321873835,855.8140162367881,1047.9284871711159,1069.5725592571764,1235.0629776122914
510053,high,11013.426005605676,5377.642619616274,5025.2873953266135,5890.906785252586,5476.45236283795
419723,medium,5112.477327724882,2266.6106796425565,2288.8582817039783,2709.873082654375,2675.653224873462
228001,low,2578.944881717335,1096.464205910942,1037.7766574158318,1372.9857190083667,1280.19689311757
299503,low,1126.7015947057512,479.0284500050972,494.6812353721099,598.5165054590516,599.270170937665
162228,medium,3357.061893049183,1427.2884344487911,1550.5963961436034,1792.6347238367382,1871.518961730093
114680,high,4378.566744160123,1898.6337184475437,1965.189096105894,2310.1148249612297,2323.416133198276
34392,low,7252.637630791708,3363.868949677665,3032.1683535205734,3903.227346194586,3509.154881839322
536956,medium,5750.743598905107,2602.8679086311813,2584.626412119454,3083.1720917244224,3007.7760085073237
249516,medium,5297.949866082443,2360.029356771409,2371.02848233367,2824.9812462229047,2778.863644718868
111400,low,3027.933703086337,1287.3562932041868,1205.6850069431973,1606.5396078913975,1484.8588359226567
73913,medium,3277.4605948496555,1393.4451465062793,1520.8278986559258,1750.4901038565988,1834.4711902684937
64112,medium,6692.137811610765,2909.102825458881,2853.99467255988,3650.245970688158,3513.74634690002
183049,high,14076.733202003294,7017.999882031107,6468.126418584396,7623.409948470549,7011.095246717445
125051,high,10430.743358211132,5065.604337971621,4750.8221806094425,5578.54362649758,5201.61218719498
389632,high,6353.815317260119,2883.138851603521,2831.151091157167,3382.573182903099,3268.447069249376
487833,low,4909.754840314259,2143.3278512271077,1958.5933976125405,2635.866811926285,2392.735101953281
387133,medium,4966.044074315601,2204.7512073914763,2234.4467776973984,2670.2697191154575,2645.365012928126
196760,high,1692.121704846957,719.4224640327324,927.9587139616167,911.3636603012272,1097.4902187493126
381838,high,2614.418407766217,1111.5461302458848,1272.8700119523323,1383.4793749511664,1510.2818256653752
102213,medium,4917.384562022127,2156.2619748399325,2191.79708054635,2629.263088798425,2607.602974889076
365217,medium,404.6916627964959,172.0587073545582,446.4985011360056,214.45637214156528,483.54729079034576
448270,high,6119.475599821956,2807.41245139251,2764.5411216326934,3287.9815410991487,3188.6499864548086
235864,high,6478.522087357469,2949.7414972366855,2889.7340044589546,3523.896602225793,3401.3029536825466
14163,medium,4034.7984136108334,1715.6635767453822,1804.2506610106657,2141.9904632161624,2177.25462035081
453291,high,7144.537355239979,3305.9581329736748,3203.0579988039317,3813.5286304196793,3648.592147863603
394499,low,7182.473450253464,3382.2230573880847,3048.310258769752,3913.831924785836,3523.901662328533
159662,high,12935.155158103673,6449.613436365762,5968.178710546345,6980.136996097145,6441.624259219417
484976,high,15393.488991266448,7723.0447363758885,7088.275611710755,8278.248354351668,7581.480285419773
443815,medium,4375.657441549375,1903.1750766311554,1969.1833867590362,2345.2397261835667,2358.434997057517
187206,low,3935.7309551999774,1681.65936430945,1552.51290116921,2098.147037311393,1917.8430450025098
173925,medium,6145.720646854101,2813.8415858604412,2770.19640646359,3273.2778928392977,3172.5507793749584
544055,medium,6338.036961491708,2874.1357308233128,2823.2320729610137,3381.4247790254794,3268.3180796229713
514994,high,17882.834259688934,9098.767161290598,8298.343289194692,9669.317469682881,8811.812545266359
251198,low,2352.0032467771084,999.9777003997556,952.9072941972354,1251.4153250149818,1173.2442855633085
344735,medium,2548.6437484879034,1083.5813761071172,1248.2722626220211,1358.322139734876,1489.2977494753682
72581,low,5750.6416307008585,2596.770224677681,2357.435873396991,3047.197763850375,2750.03498923043
505384,high,10887.32200765169,5352.9760421946485,5003.589313074419,5876.052382936493,5469.5645888664785
459926,high,3844.970993579861,1634.7278676304134,1733.0597624690608,2037.4656904189646,2084.9980647630514
359026,low,1684.1646195936912,716.0394296664538,703.1556827894527,903.7912158856631,868.5535445306107
255173,medium,3276.5742558434895,1394.3063894402871,1521.5853864249923,1762.4119531723736,1846.4059156299563
442623,low,4804.0094671199395,2134.4482526583843,1950.7811688889567,2594.377391356597,2358.0893346444727
153188,high,4778.133074364695,2100.603462710872,2142.839777727894,2544.5425715500423,2531.8408793590716
276038,medium,4096.28096238692,1763.291156500652,1846.142755945817,2188.3221760117863,2219.546298030907
292683,high,5090.869211264928,2213.4598532445157,2242.1090382816137,2721.0186625920437,2688.19474985341
323205,high,10338.30950855786,5058.634432942916,4744.689896817931,5589.509274378671,5218.532968007601
153007,high,12289.10779301931,6060.858922167775,5626.2364437337255,6658.870247067681,6161.795264991506
271568,high,9925.71406626908,4837.667173143727,4550.329685893622,5305.424477218529,4961.069395769932
228093,medium,6378.034803305872,2895.8526057736067,2842.333970154283,3435.505919172758,3319.7470438774094
490319,low,2119.2707908331267,901.029169430612,865.8723376478642,1135.542867186501,1072.2944579620746
208923,low,3414.106782423443,1451.5416396151509,1350.1021534228953,1811.8145096931764,1665.255322673291
16883,high,8483.482219232175,4022.703345990219,3833.498697280783,4613.362807831776,4361.415903165661
53494,medium,8067.028369377571,3842.8162752614953,3675.2704783585637,4358.87384045422,4134.077268976725
11147,medium,3483.747263496383,1481.1499865481221,1597.9729241297423,1853.35654513998,1924.0772669181529
306797,low,1748.8723584943878,743.5505719374739,727.3544359061461,933.7436386608852,894.4033368903267
51491,high,5556.103410538119,2498.268643857671,2492.6221390418746,2974.8344777240363,2911.947970746788
546717,low,1867.1312312350585,793.8295142718974,771.579706544975,988.5669424848068,941.6474730429636
469824,medium,2935.072756911741,1247.8755333285958,1392.7851189022838,1576.0070921878894,1681.9547020178902
248311,medium,5511.744471343151,2434.7602153477487,2436.762399935707,2965.0981787550454,2905.126960078404
501875,high,8794.515169701432,4189.367282727447,3980.094338513103,4732.125134183578,4460.6326584456165
301724,medium,544.7205646786146,231.59339527875977,498.86510957286146,287.69795582271075,547.7724074050034
83162,low,7005.684828273741,3274.2725143059743,2953.3587375394886,3775.3590482242153,3397.1940380690303
313307,medium,3029.5202712993055,1291.4156015082644,1431.082723399609,1596.8767834290088,1696.9265737314267
119056,medium,5437.122916659684,2439.713707338398,2441.117704608534,2916.972184233872,2861.725718733636
258447,high,2299.5762462628986,977.687836861134,1155.1284888149362,1237.8097317566153,1384.7104889031082
35076,high,5892.428517100855,2679.232709406972,2651.795976859899,3188.0952758505136,3103.4216515090725
398249,medium,1404.4644092093536,597.1220882194489,820.383515112022,762.8712635104321,967.4266381224409
439540,low,4521.438459600584,1962.7868800449244,1799.7906206748758,2433.1749874203106,2215.073775752975
110341,high,14103.71220492845,7074.576894821806,6517.889274226008,7447.975036956025,6834.002550092788
96361,high,4705.970247523959,2043.7128378941816,2092.800153335584,2502.8113372400458,2494.86049461225
267304,medium,8228.724871861901,3886.885590582443,3714.0349682486185,4419.017486848359,4183.9339575575805
39258,medium,3552.1823187100345,1510.2458346227586,1623.565581727992,1893.7479386162604,1960.1081864140235
325086,high,6910.276103121646,3223.2293346988645,3130.2890731734824,3692.3121707653936,3542.239451688587
365550,high,13220.900728177696,6602.01292885158,6102.2275416391185,7084.835679049774,6528.092974944814
101377,medium,2691.974140402315,1144.5197255334483,1301.8735292862539,1434.6849981292773,1556.4413865400554
2704,low,2535.7453032695694,1078.0974731380902,1021.621311063721,1360.5772771723416,1270.4452309322464
183318,high,4602.105292062833,1998.7192457139863,2053.2239079948536,2467.6520197735863,2466.2480609877116
336884,high,9208.334948415017,4453.746990869364,4212.637984353959,4872.257180092174,4574.192827758181
158968,medium,2189.2395186215904,930.7770737371552,1113.8658627789162,1170.3472841540663,1324.47316117671
519153,high,6139.803638750184,2810.660600442678,2767.398449452471,3241.879437532033,3141.5799863461043
247146,high,7714.439761464617,3441.0476091675073,3321.887665996058,4104.136831728844,3902.3907128647697
390408,high,11300.642189292412,5531.3453553593135,5160.482524061588,6118.873347936337,5685.604769325101
350457,medium,2678.850903821877,1138.9402502689093,1296.9658325022674,1432.2443770099555,1554.772797542269
148325,low,5812.323124434886,2635.3091350478726,2391.3340352139617,3120.6858268894766,2819.4057376910264
160383,low,1602.1008940396662,681.1492161099043,672.4663113440139,848.7564509345679,818.9035454456599
66907,low,7635.23295598659,3611.960265547489,3250.3849037929695,4139.827364567602,3720.908294752307
276873,high,17264.27587997531,8767.332797118752,8006.817514732713,9350.455257263327,8532.452108169635
36525,medium,1434.2027585674912,609.7656448325546,831.5047656214847,767.0841377199004,969.8180492366484
285093,low,308.052362616178,146.73000000000002,188.53098204757208,163.22609927325766,216.71417248008783
305382,medium,10013.630454506525,4842.770246239776,4554.819904939944,5421.165100853908,5070.8949210032115
175149,medium,5495.148906547889,2336.428937500844,2350.2748034009587,2943.584619273156,2884.6800473435296
415376,medium,2812.7223208425244,1195.8570219294077,1347.0297263254793,1502.7238111589259,1616.6883318433029
320610,high,7805.66282096183,3545.312627011615,3413.595820553014,4246.120798358688,4038.1165780694937
291891,low,782.8320090165784,332.82885695348847,366.08432641192985,424.9659433033539,447.8218111496921
279090,low,7191.895963545988,3331.5607980460277,3003.7504735953867,3871.3396751329274,3481.1883034637085
418474,high,5574.347875390709,2508.976267441587,2502.040403148589,2989.752306995255,2925.7686132127187
134385,high,7857.366767089505,3730.1957864570068,3576.2108297637774,4167.356165435532,3956.3295134174896
873,low,3223.4538128802037,1370.4836230841477,1278.8036624028102,1715.7074361222876,1581.392607511584
301332,medium,3257.876995118883,1421.36515492148,1545.3845324313304,1718.362584845041,1803.5975430038466
386787,medium,2841.9451246644926,1208.2813892023555,1357.9581782707805,1521.8988265699475,1633.9751690441456
381391,high,4358.071487188222,1875.3688879120355,1944.7260969085644,2317.5222378972726,2331.857280690108
379578,high,10251.695550828359,4799.8119264392835,4517.040831084624,5427.190924712525,5062.152550117086
546247,low,3567.4695767642797,1516.745365257101,1407.4552376225377,1908.6233801118383,1752.107744582124
479952,low,3855.4513166881306,1639.1836818031256,1515.1517689018604,2050.8975252381542,1875.8863478762457
475498,medium,5235.573847656537,2326.765181508509,2341.7696983391597,2794.614897805213,2752.486426265064
126303,medium,7540.422491837048,3592.3460474603635,3454.9585881596263,4109.81226261464,3918.91304174357
413919,medium,2390.805701169507,1016.4749519092276,1189.2455680663606,1271.3011560762798,1412.4533399065701
394186,high,6986.16022803636,3233.1246385164573,3138.994049711415,3697.3579663721393,3542.424066495721
360588,low,5456.264217770298,2408.99942338903,2192.2760372661273,2916.942495190991,2638.6641199780474
109244,medium,6978.909261353756,3259.995469160116,3162.628133610392,3730.8495235177847,3576.3800407648364
435193,medium,1428.7121629540718,607.4312632015531,829.4514475799342,778.8339778131722,981.8247990191583
398157,low,2522.0081182705403,1072.2569715639029,1016.484015989634,1346.3671251793128,1257.202249495714
537538,medium,6329.920859847574,2914.6600379178417,2858.875051327217,3456.1763710379396,3343.0376153906136
393245,medium,2369.886531882379,1007.5809578951123,1181.4224263280535,1258.5819505716106,1401.097598066462
541968,low,4711.086484345555,2077.4590672009112,1900.654427583422,2556.2489390895653,2325.810632011393
270500,high,2050.6340672791907,871.847580044421,1062.031582140399,1093.2717810368763,1256.3253954630916
109558,low,4493.596148389991,1931.941633584891,1772.6601168255365,2387.212258615419,2171.103120932366
504864,low,3570.299016166104,1521.5166834255824,1411.651907822227,1904.7556981083667,1748.0755104406699
453571,medium,7197.30376292462,3376.9595034651816,3265.5083267322448,3860.4996663736933,3691.9317463807665
197279,high,10707.259707170513,5256.133387487467,4918.407665215617,5731.398336146671,5336.703759593759
314580,medium,3429.3525745121647,1458.0235405795922,1577.6309422903146,1832.6504209883374,1906.8883463682723
11290,low,3749.634704058961,1612.6539275866273,1491.8153480747358,1992.8587723335665,1824.7709448104317
293849,medium,2773.2955659519803,1179.0943428201442,1332.2853027990623,1476.2936807479175,1592.8062865711104
46589,medium,3162.578081879055,1344.601697291699,1477.8652852803104,1682.3717675144187,1773.7995107929548
398227,low,5105.6271369029355,2311.3036751567433,2106.3405351743095,2743.2225272982805,2487.484031004961
185146,high,6299.43812772351,2724.2517126201155,2691.400821095883,3393.717739530278,3282.860563681079
183884,high,4172.2964759937995,1812.7326366974826,1889.6305661909178,2243.7686119386126,2270.045872954895
33122,high,10678.570988558215,5240.501444398389,4904.658001654369,5741.126126127859,5348.044932259628
307670,low,3500.922131800905,1488.4520535564725,1382.5684896295845,1861.8851102812384,1709.7126635059988
47894,high,10573.918096973344,5185.372155321272,4856.166890028479,5755.7407950288,5368.960400072419
50576,medium,3000.2083344316648,1275.5685754669669,1417.14387082741,1596.0683153085363,1697.9507291618231
280177,high,4802.498483729701,2094.6444512866797,2137.5990327374598,2579.185783239922,2564.805959025195
12770,medium,4059.3572061237055,1749.2489477716956,1833.7911731556385,2151.49429344622,2185.143804246964
61228,high,5006.352176761755,2204.459027071524,2234.1906214177075,2659.2693465855414,2631.875571232963
9772,high,19526.858263071885,9936.33688307689,9035.061447088863,10505.32785499772,9542.128122112967
423500,high,2330.8569538433517,990.9871424960392,1166.8265350287982,1236.5677202595502,1381.5885638970847
17649,high,8120.680045293065,3871.490177715451,3700.4917090509402,4349.3767132327475,4121.49582190276
350958,medium,5489.300688531937,2502.889173242631,2496.684747693061,2887.216111496929,2828.8562915893713
274786,low,2958.763607387098,1257.9479353166985,1179.817466254553,1575.154001711641,1457.9187807267313
378937,high,4366.893880498866,1870.1057501422113,1940.097087059032,2345.581641537926,2359.263884703076
395655,high,6506.028505358359,3007.03934639976,2940.130882449574,3457.1981046307865,3333.2767094595656
31061,medium,10189.531334535899,4978.986561434542,4674.632561703866,5482.312088290331,5120.633846393788
457214,medium,4984.871112754707,2192.3148410992258,2223.5087624537077,2665.359673953813,2639.382776149006
521024,high,9678.849756846086,4705.520686860622,4434.0951835336955,5258.996415351254,4930.053685133869
194420,medium,4000.9469387045856,1701.0426004596416,1791.3900866673541,2120.687954478679,2158.184124230018
509561,medium,11905.386958161827,5685.423316486076,5296.014227320906,6409.373652717311,5937.65681878553
428754,medium,3859.422645804683,1640.8721320903187,1738.4642468515774,2053.164271856415,2099.7100619431126
108074,medium,5698.388274005874,2574.824742334347,2559.9599720008137,3064.445214284977,2992.405133420768
468282,medium,8040.592221095505,3828.716296155309,3662.8682998232216,4333.055879116639,4109.950786516465
122702,medium,5538.100303209095,2445.7340972475145,2446.415018684422,2971.841267396903,2910.216995576718
399960,low,1908.5952110174908,811.4583399161963,787.085991064211,1014.0326337537613,964.4094012922826
331154,low,3393.8811876563786,1442.9425257439857,1342.5383877478562,1808.788098470386,1663.507664266075
95283,high,3175.5301830118024,1351.3049340938671,1483.7613827574505,1706.99754786866,1797.4721238057507
360966,medium,10580.277476624204,5146.545586848949,4822.017121094535,5646.62190034146,5260.070114513586
404815,low,1861.001016885894,791.2231923392065,769.2871902848178,987.2161266068989,940.6695115907271
262229,high,7762.671819367153,3679.690808665714,3531.787235402944,4143.243900088242,3938.3226672603687
22787,medium,2196.4649998359773,933.8490593302641,1116.5679759886605,1167.683219032046,1321.3555014079718
149498,high,5212.848588272667,2284.6327295651095,2304.711640790762,2777.9196815100054,2737.2754752856895
258453,medium,11216.69245828417,5486.014222294364,5120.609805214009,5979.957365006769,5552.726885936006
337364,low,9564.52486020921,4644.75050357553,4158.815105244386,5117.175306235639,4574.312934952657
110480,medium,8086.952813874995,3853.3707967883906,3684.554116212581,4311.00324936865,4085.1800713947005
462255,medium,3150.09018564817,1339.2923433301758,1473.1951867268465,1671.4399173111406,1763.6951332944843
159594,high,6580.336942874521,3046.480688768905,2974.823038414001,3496.443002794374,3367.775454259104
178139,high,14545.79604991476,7268.496414582633,6688.4602590043305,7762.074453490712,7119.809102362378
443631,low,3649.35503622696,1551.559787202254,1438.0779428977962,1948.2935622702582,1786.5314662112116
411157,low,9674.046473849197,4705.667429712947,4212.396832169575,5219.163140866307,4669.107642131639
391526,medium,8044.409765556068,3788.085212364954,3627.131317432156,4308.265931449949,4085.056305063411
535895,low,4330.412081437337,1850.6921363779804,1701.1937752257606,2315.053381381159,2109.4148994788347
142119,high,10665.005742158022,5190.815005679146,4860.956025461099,5680.134726232759,5288.25468148861
296885,low,748.027337342422,318.03130274450416,353.0684233459456,403.3100743409546,428.43234110311494
246404,high,4559.947500652886,2011.8205475432146,2064.7462862386924,2464.7648922452627,2465.885824268707
57576,high,6136.653320383939,2813.351016259346,2769.7647391736045,3309.73684377834,3209.355255934633
247402,low,4913.704436832406,2178.3151004671427,1989.366506630405,2649.829338607818,2406.3978733914714
158301,medium,5885.8272253468995,2674.801689963573,2647.8985385832475,3155.3039080305343,3071.2175937192587
412154,medium,2595.5485854651884,1103.5234365963795,1265.8132645064165,1374.8177403835095,1502.8117277703595
317195,high,14867.284567727545,7440.7461372579155,6839.969092584342,7907.387987461497,7244.442355595812
116868,medium,3147.167807902931,1338.0498652080103,1472.1023051214593,1681.8801992707517,1774.2766772951181
87563,high,3314.2197759493165,1410.8046335497938,1536.0971894877396,1782.2547866402872,1863.889762610489
431645,medium,8685.772858890561,4174.198887745952,3966.7507384711625,4672.7729448633745,4408.319283517047
99191,low,5716.18797406032,2541.2129689999215,2308.5697908338266,3068.3153241954074,2773.423864150491
349308,high,13475.675962755036,6695.39255559924,6184.364824029321,7267.552207329894,6694.123650449351
106680,high,2863.026159562562,1217.244201999619,1365.8418528916116,1538.1245381706792,1648.7606708752214
534631,low,3345.68088881421,1422.4496866882494,1324.5129219898502,1787.6503522513,1645.4178520788819
431968,high,7402.333299095184,3486.869111234751,3362.183525011676,4005.8785629925515,3823.7804423741995
118272,high,1870.5141134573655,795.2677804775335,994.6721230096512,990.5622880389142,1165.2417570724244
374487,medium,3583.5056812772914,1543.0783358280114,1652.4440468184255,1933.3298779760264,1997.5406429344687
424283,medium,2924.2227695281317,1243.2625526925804,1388.7275491204355,1549.5237168043577,1656.3646042987284
517495,low,4802.122862527916,2073.5374093564815,1897.207010767465,2560.5820518521764,2324.6717384832473
361794,low,10950.125936025897,5343.683667656014,4773.590181588962,5854.274412924229,5222.33594605742
153045,low,3460.536305338926,1471.2816155778978,1367.465402107598,1839.7545724042038,1690.1569600226248
512565,low,6007.7054348883785,2716.612312707612,2462.848255136967,3259.441533062672,2945.3119091786994
489695,high,9135.006319638564,4372.246790957587,4140.9529894058405,4941.157994281374,4647.34511507846
336791,low,2780.758497600038,1182.2672828396323,1113.2488953474865,1471.0721583755098,1365.2437903509879
445107,high,10436.889230942796,5111.382762653892,4791.086710956855,5566.157364132091,5188.3236440143455
68780,high,2493.1881958150116,1060.00389333271,1227.5335495889399,1321.8073513821917,1456.3777059114586
132308,medium,4577.360532455445,1983.6820541956208,2039.997439346363,2470.1422907517763,2470.248578803434
412102,high,5279.040837947471,2308.4173704315094,2325.6327809916693,2812.1175428729857,2767.253364877739
111419,medium,4187.05191690659,1789.7398718932698,1869.407588961205,2245.8752119322053,2271.211890551334
268441,high,3164.8712968781147,1345.576680580699,1478.7228788935086,1710.1998590450114,1801.297608827795
148637,medium,7449.219420311958,3511.7394253830194,3384.059170964838,4041.925454350044,3856.7103731439574
74231,low,4702.096309491457,2019.2228856528536,1849.4326212133133,2502.8371083017464,2273.3025922312595
455467,high,11508.68986096491,5685.212797681141,5295.8208885568465,6189.7020130709025,5742.943324324628
300884,high,3582.123049472821,1522.9754357138645,1634.7625168113511,1898.8928533896162,1963.3318590705667
295391,low,7910.069354334677,3758.6070294058222,3379.3736987811653,4283.531111818245,3846.9036040342953
295672,high,3803.321320128357,1618.7237863424614,1718.9825176742345,2023.8533500165136,2074.046307302695
427139,medium,2153.708947423478,915.6708960865659,1100.578495067958,1146.5525582697246,1302.9696998607303
22232,low,1950.6767045403412,829.3497077023716,802.8232071969516,1070.7260473999934,1018.131405861933
265175,medium,6589.427945751376,2940.084925054338,2881.2428545238035,3534.7737828565864,3405.259715390294
3160,high,10380.6919152429,5081.306352353779,4764.631852315072,5567.299481978718,5193.276732493513
168580,high,3444.044209407063,1464.2698360715067,1583.1251729919597,1833.8248575963805,1907.1290497977182
362332,high,7164.114219633194,3322.642081876223,3217.7327660341966,3877.411586268102,3710.675846358259
529891,high,8223.627999980312,3926.6946335599237,3749.048898447688,4437.430506224833,4202.643607694161
6059,low,6195.404832640625,2840.5981801556372,2571.9038673932623,3300.663287985013,2974.8406079296346
539215,low,2215.764749300875,942.05454081276,901.9581832960482,1173.5922420295371,1104.2367248790902
329479,high,10480.71249535291,5092.132015124426,4774.155623388969,5615.649003833021,5235.442225070222
456522,high,7370.818706402887,3469.7749059620587,3347.1476708098744,3937.400824982585,3757.6883701833676
214758,high,10052.68581553972,4863.963594740336,4573.461315128955,5442.966749175977,5090.097235530131
475143,low,117.60927110381034,146.73000000000002,117.31097911469196,146.73000000000002,127.60841806989353
284314,low,5089.722236233154,2248.3743262348257,2050.9907119105105,2710.4595950691228,2455.9160149171744
243277,low,3858.9660109450847,1670.3448246118894,1542.559617859729,2070.103567805329,1894.8031619960213
35943,high,5512.645702790086,2475.0243829774054,2472.1767585625585,2946.2679154302946,2886.282925185293
107872,medium,6015.685516119193,2744.686145937108,2709.3680736565702,3244.001318801593,3151.4257049656635
